,province_1,province_2,locality,street,lat,lon
13891,Центральный федеральный округ,Москва,Москва,Строительный проезд,55.835164,37.426429
13892,Центральный федеральный округ,Москва,Москва,улица Вилиса Лациса,55.86547,37.42863
13893,Центральный федеральный округ,Москва,Москва,Походный проезд,55.842251,37.423635
13894,Центральный федеральный округ,Москва,Москва,Цветной бульвар,55.772031,37.620088
13895,Центральный федеральный округ,Москва,Москва,Кронштадтский бульвар,55.851717,37.511724
13896,Центральный федеральный округ,Москва,Москва,Боровское шоссе,55.64475,37.365748
13897,Центральный федеральный округ,Москва,Москва,Россошанский проезд,55.600974,37.609191
13898,Центральный федеральный округ,Москва,Москва,Россошанский проезд,55.600974,37.609191
13899,Центральный федеральный округ,Москва,Москва,Россошанский проезд,55.600974,37.609191
13900,Центральный федеральный округ,Москва,Москва,улица Зацепа,55.729959,37.632062
13901,Центральный федеральный округ,Москва,Москва,улица Зацепа,55.729959,37.632062
13902,Центральный федеральный округ,Москва,Москва,4-й Вятский переулок,55.801541,37.576241
13903,Центральный федеральный округ,Москва,Москва,Софийская набережная,55.747961,37.621354
13904,Центральный федеральный округ,Москва,Москва,улица Шаболовка,55.726761,37.611383
13905,Центральный федеральный округ,Москва,Москва,улица Паршина,55.78973,37.461787
13906,Центральный федеральный округ,Москва,Москва,улица Кулакова,55.811776,37.397252
13907,Центральный федеральный округ,Москва,Москва,проезд Завода Серп и Молот,55.750915,37.708051
13908,Центральный федеральный округ,Москва,Москва,улица Свободы,55.848427,37.454304
13909,Центральный федеральный округ,Москва,Москва,9-я Парковая улица,55.798298,37.798574
13910,Центральный федеральный округ,Москва,Москва,Магнитогорская улица,55.772639,37.821301
13911,Центральный федеральный округ,Москва,Москва,улица Константина Федина,55.806899,37.801628
13912,Центральный федеральный округ,Москва,Москва,Столярный переулок,55.763579,37.565856
13913,Центральный федеральный округ,Москва,Москва,Рябиновая улица,55.683955,37.429555
13914,Центральный федеральный округ,Москва,Зеленоград,к617А,55.987865,37.233983
13915,Центральный федеральный округ,Москва,Москва,Ленинградский проспект,55.791243,37.559379
13916,Центральный федеральный округ,Москва,Москва,Ленинградский проспект,55.791243,37.559379
13917,Центральный федеральный округ,Москва,Москва,улица 26 Бакинских Комиссаров,55.660424,37.488601
13918,Центральный федеральный округ,Москва,Москва,Винницкая улица,55.698041,37.49683
13919,Центральный федеральный округ,Москва,Москва,Ленинградский проспект,55.791243,37.559379
13920,Центральный федеральный округ,Москва,Москва,Ленинградский проспект,55.791243,37.559379
13921,Центральный федеральный округ,Москва,Москва,1-я Тверская-Ямская улица,55.770284,37.597118
13922,Центральный федеральный округ,Москва,Москва,1-я Брестская улица,55.775621,37.584748
13923,Центральный федеральный округ,Москва,Москва,улица Большая Дмитровка,55.759704,37.615659
13924,Центральный федеральный округ,Москва,Москва,улица Бутырский Вал,55.777312,37.585305
13925,Центральный федеральный округ,Москва,Москва,Благовещенский переулок,55.767681,37.598097
13926,Центральный федеральный округ,Москва,Москва,Малый Палашёвский переулок,55.7652,37.602705
13927,Центральный федеральный округ,Москва,Москва,площадь Тверская Застава,55.775388,37.584155
13928,Центральный федеральный округ,Москва,Москва,Пятницкая улица,55.740375,37.628783
13929,Центральный федеральный округ,Москва,Москва,Дербеневская улица,55.72162,37.647693
13930,Центральный федеральный округ,Москва,Москва,улица Балчуг,55.747252,37.626088
13931,Центральный федеральный округ,Москва,Москва,Солнцевский проспект,55.652949,37.39568
13932,Центральный федеральный округ,Москва,Москва,Пятницкий переулок,55.742879,37.629745
13933,Центральный федеральный округ,Москва,Москва,улица Малыгина,55.880298,37.694747
13934,Центральный федеральный округ,Москва,Москва,улица Малыгина,55.880298,37.694747
13935,Центральный федеральный округ,Москва,Москва,Большая Новодмитровская улица,55.805862,37.585422
13936,Центральный федеральный округ,Москва,Москва,Большая Новодмитровская улица,55.805862,37.585422
13937,Центральный федеральный округ,Москва,Москва,Большая Новодмитровская улица,55.805528,37.584451
13938,Центральный федеральный округ,Москва,Москва,Большая Новодмитровская улица,55.804334,37.58597
13939,Центральный федеральный округ,Москва,Москва,проезд Якушкина,55.861029,37.611131
13940,Центральный федеральный округ,Москва,Москва,проспект Мира,55.844571,37.670151
13941,Центральный федеральный округ,Москва,Москва,Ярославское шоссе,55.877804,37.72113
13942,Центральный федеральный округ,Москва,Москва,Каширский проезд,55.656773,37.631909
13943,Центральный федеральный округ,Москва,Москва,Ореховый бульвар,55.612726,37.746903
13944,Центральный федеральный округ,Москва,Москва,улица 1905 года,55.755353,37.560071
13945,Центральный федеральный округ,Москва,Москва,улица 1905 года,55.755353,37.560071
13946,Центральный федеральный округ,Москва,Москва,Верхняя Сыромятническая улица,55.754689,37.661266
13947,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13948,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13949,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13950,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13951,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13952,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13953,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13954,Центральный федеральный округ,Москва,Москва,Усачёва улица,55.727374,37.567698
13955,Центральный федеральный округ,Москва,Москва,Сеченовский переулок,55.740694,37.594692
13956,Центральный федеральный округ,Москва,Москва,5-я Кабельная улица,55.737725,37.716827
13957,Центральный федеральный округ,Москва,Москва,Юрьевский переулок,55.765144,37.717411
13958,Центральный федеральный округ,Москва,Москва,Юрьевский переулок,55.765144,37.717411
13959,Центральный федеральный округ,Москва,Москва,улица Покровка,55.759157,37.645708
13960,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13961,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13962,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13963,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13964,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13965,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13966,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13967,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13968,Центральный федеральный округ,Москва,Москва,улица Маросейка,55.757409,37.633688
13969,Центральный федеральный округ,Москва,Москва,улица Покровка,55.761517,37.651708
13970,Центральный федеральный округ,Москва,Москва,Саянская улица,55.767139,37.824149
13971,Центральный федеральный округ,Москва,Москва,Вешняковская улица,55.73478,37.827185
13972,Центральный федеральный округ,Москва,Москва,улица Измайловский Вал,55.7836,37.719244
13973,Центральный федеральный округ,Москва,Москва,Вешняковская улица,55.723273,37.830204
13974,Центральный федеральный округ,Москва,Москва,Вешняковская улица,55.718517,37.825011
13975,Центральный федеральный округ,Москва,Москва,Пролетарский проспект,55.633307,37.657898
13976,Центральный федеральный округ,Москва,Москва,Каширский проезд,55.650653,37.624211
13977,Центральный федеральный округ,Москва,Москва,Луганская улица,55.622436,37.667582
13978,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.624505,37.709093
13979,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.624505,37.709093
13980,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.624505,37.709093
13981,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.638211,37.696337
13982,Центральный федеральный округ,Москва,Москва,улица Генерала Белова,55.624678,37.715956
13983,Центральный федеральный округ,Москва,Москва,Пролетарский проспект,55.641229,37.656173
13984,Центральный федеральный округ,Москва,Москва,улица Москворечье,55.644374,37.662883
13985,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.638734,37.696858
13986,Центральный федеральный округ,Москва,Москва,Шипиловская улица,55.621211,37.7456
13987,Центральный федеральный округ,Москва,Москва,Варшавское шоссе,55.684473,37.624121
13988,Центральный федеральный округ,Москва,Москва,Промышленная улица,55.633135,37.628756
13989,Центральный федеральный округ,Москва,Москва,Кантемировская улица,55.635965,37.672837
13990,Центральный федеральный округ,Москва,Москва,5-я Кожуховская улица,55.705407,37.674831
13991,Центральный федеральный округ,Москва,Москва,Таганская площадь,55.741095,37.652463
13992,Центральный федеральный округ,Москва,Москва,улица Симоновский Вал,55.723354,37.664393
13993,Центральный федеральный округ,Москва,Москва,улица Мастеркова,55.708496,37.656613
13994,Центральный федеральный округ,Москва,Москва,улица Речников,55.680275,37.691854
13995,Центральный федеральный округ,Москва,Москва,Судостроительная улица,55.682204,37.67758
13996,Центральный федеральный округ,Москва,Москва,Ярославское шоссе,55.867041,37.709596
13997,Центральный федеральный округ,Москва,Москва,Ярославское шоссе,55.867041,37.709596
13998,Центральный федеральный округ,Москва,Москва,Сельскохозяйственная улица,55.837151,37.641773
13999,Центральный федеральный округ,Москва,Москва,Ярославское шоссе,55.863823,37.701709
14000,Центральный федеральный округ,Москва,Москва,проспект Мира,55.77796,37.633068
14001,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.759719,37.622082
14002,Центральный федеральный округ,Москва,Москва,Коломенская улица,55.67825,37.697316
14003,Центральный федеральный округ,Москва,Москва,Шарикоподшипниковская улица,55.722532,37.668507
14004,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14005,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14006,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14007,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14008,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14009,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14010,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14011,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14012,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14013,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14014,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14015,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14016,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14017,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14018,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14019,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14020,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14021,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14022,Центральный федеральный округ,Москва,Москва,Театральный проезд,55.760038,37.625846
14023,Центральный федеральный округ,Москва,Москва,проспект Мира,55.812368,37.640102
14024,Центральный федеральный округ,Москва,Москва,Ярцевская улица,55.737907,37.41502
14025,Центральный федеральный округ,Москва,Москва,Смоленская улица,55.746233,37.5804
14026,Центральный федеральный округ,Москва,Москва,Смоленская улица,55.746233,37.5804
14027,Центральный федеральный округ,Москва,Москва,Малый Афанасьевский переулок,55.750479,37.597953
14028,Центральный федеральный округ,Москва,Москва,Большой Кисловский переулок,55.753635,37.605616
14029,Центральный федеральный округ,Москва,Москва,улица Ивана Франко,55.727972,37.442491
14030,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752141,37.592411
14031,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.75204,37.586158
14032,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.75204,37.586158
14033,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.753083,37.587614
14034,Центральный федеральный округ,Москва,Москва,переулок Сивцев Вражек,55.746932,37.586949
14035,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752607,37.598043
14036,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752607,37.598043
14037,Центральный федеральный округ,Москва,Москва,Рязанский проспект,55.717776,37.792411
14038,Центральный федеральный округ,Москва,Москва,Новочеркасский бульвар,55.647361,37.720501
14039,Центральный федеральный округ,Москва,Москва,Краснодонская улица,55.683996,37.75179
14040,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752065,37.588584
14041,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752065,37.588584
14042,Центральный федеральный округ,Москва,Москва,Новочеркасский бульвар,55.647452,37.723313
14043,Центральный федеральный округ,Москва,Москва,улица Верхние Поля,55.66598,37.747729
14044,Центральный федеральный округ,Москва,Москва,улица Верхние Поля,55.66567,37.747406
14045,Центральный федеральный округ,Москва,Москва,Добровольческая улица,55.745397,37.66786
14046,Центральный федеральный округ,Москва,Москва,Нижегородская улица,55.732813,37.715399
14047,Центральный федеральный округ,Москва,Москва,Товарищеский переулок,55.741434,37.657628
14048,Центральный федеральный округ,Москва,Москва,улица Рогожский Вал,55.744363,37.679134
14049,Центральный федеральный округ,Москва,Москва,улица Рогожский Вал,55.744363,37.679134
14050,Центральный федеральный округ,Москва,Москва,улица Рогожский Вал,55.744363,37.679134
14051,Центральный федеральный округ,Москва,Москва,улица Земляной Вал,55.751148,37.655239
14052,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752141,37.590713
14053,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752141,37.590713
14054,Центральный федеральный округ,Москва,Москва,улица Новый Арбат,55.752141,37.590713
14055,Центральный федеральный округ,Москва,Москва,Зелёный проспект,55.750292,37.778667
14056,Центральный федеральный округ,Москва,Москва,Варшавское шоссе,55.666167,37.619854
14057,Центральный федеральный округ,Москва,Москва,Варшавское шоссе,55.578574,37.60257
14058,Центральный федеральный округ,Москва,Москва,Южный административный округ,55.638968,37.603999
14059,Центральный федеральный округ,Москва,Москва,Литовский бульвар,55.611963,37.537586
14060,Центральный федеральный округ,Москва,Москва,Староникольская улица,55.509844,37.544746
14061,Центральный федеральный округ,Москва,Москва,Дмитровское шоссе,55.857144,37.558858
14062,Центральный федеральный округ,Москва,Москва,Сущёвская улица,55.782623,37.600621
14063,Центральный федеральный округ,Москва,Москва,Сущёвская улица,55.782486,37.600594
14064,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14065,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14066,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14067,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14068,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14069,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14070,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14071,Центральный федеральный округ,Москва,Москва,Каширское шоссе,55.672016,37.631622
14072,Центральный федеральный округ,Москва,Москва,Солнцевский проспект,55.647041,37.411741
14073,Центральный федеральный округ,Москва,Москва,Солнцевский проспект,55.647041,37.411741
14074,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.901955,37.585619
14075,Центральный федеральный округ,Москва,Москва,улица Вавилова,55.703489,37.583329
14076,Центральный федеральный округ,Москва,Москва,Лукинская улица,55.641148,37.333848
14077,Центральный федеральный округ,Москва,Москва,Пятницкая улица,55.737785,37.62784
14078,Центральный федеральный округ,Москва,Москва,Пятницкая улица,55.741262,37.628271
14079,Центральный федеральный округ,Москва,Москва,Смирновская улица,55.735682,37.713144
14080,Центральный федеральный округ,Москва,Зеленоград,к1628,55.971572,37.153278
14081,Центральный федеральный округ,Москва,Москва,Кантемировская улица,55.639187,37.645258
14082,Центральный федеральный округ,Москва,Москва,Малая Почтовая улица,55.770178,37.686168
14083,Центральный федеральный округ,Москва,Москва,Малая Почтовая улица,55.770178,37.686168
14084,Центральный федеральный округ,Москва,Москва,Малая Почтовая улица,55.770178,37.686168
14085,Центральный федеральный округ,Москва,Москва,Краснопрудная улица,55.778411,37.658859
14086,Центральный федеральный округ,Москва,Москва,Сигнальный проезд,55.849888,37.591351
14087,Центральный федеральный округ,Москва,Москва,улица Малая Дмитровка,55.768826,37.60531
14088,Центральный федеральный округ,Москва,Москва,1-я Тверская-Ямская улица,55.776001,37.585188
14089,Центральный федеральный округ,Москва,Москва,Дербеневская улица,55.726157,37.651672
14090,Центральный федеральный округ,Москва,Москва,Тагильская улица,55.815797,37.75638
14091,Центральный федеральный округ,Москва,Москва,1-й Волоколамский проезд,55.803697,37.490353
14092,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14093,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14094,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14095,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14096,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14097,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14098,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14099,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14100,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14101,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14102,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14103,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14104,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14105,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14106,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14107,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14108,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14109,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14110,Центральный федеральный округ,Москва,Москва,Нижняя Красносельская улица,55.776598,37.674741
14111,Центральный федеральный округ,Москва,Москва,Маленковская улица,55.786961,37.674427
14112,Центральный федеральный округ,Москва,Москва,улица Сущёвский Вал,55.793743,37.604143
14113,Центральный федеральный округ,Москва,Москва,Пятницкое шоссе,55.850312,37.364274
14114,Центральный федеральный округ,Москва,Москва,1-й Силикатный проезд,55.767863,37.510439
14115,Центральный федеральный округ,Москва,Москва,улица Амундсена,55.84958,37.659425
14116,Центральный федеральный округ,Москва,Москва,Олимпийский проспект,55.784769,37.623609
14117,Центральный федеральный округ,Москва,Москва,улица Бажова,55.838309,37.666495
14118,Центральный федеральный округ,Москва,Москва,улица Сущёвский Вал,55.7939,37.590273
14119,Центральный федеральный округ,Москва,Москва,улица Сущёвский Вал,55.7939,37.590273
14120,Центральный федеральный округ,Москва,Москва,улица Сущёвский Вал,55.795292,37.591611
14121,Центральный федеральный округ,Москва,Москва,Новодмитровская улица,55.807193,37.588521
14122,Центральный федеральный округ,Москва,Москва,Новодмитровская улица,55.807193,37.588521
14123,Центральный федеральный округ,Москва,Москва,Новодмитровская улица,55.807193,37.588521
14124,Центральный федеральный округ,Москва,Москва,Новодмитровская улица,55.807193,37.588521
14125,Центральный федеральный округ,Москва,Москва,Новодмитровская улица,55.807193,37.588521
14126,Центральный федеральный округ,Москва,Москва,Полковая улица,55.799178,37.604771
14127,Центральный федеральный округ,Москва,Москва,Полковая улица,55.799178,37.604771
14128,Центральный федеральный округ,Москва,Москва,Полковая улица,55.799178,37.604771
14129,Центральный федеральный округ,Москва,Москва,Полковая улица,55.799178,37.604771
14130,Центральный федеральный округ,Москва,Москва,Полковая улица,55.799178,37.604771
14131,Центральный федеральный округ,Москва,Москва,улица Сущёвский Вал,55.794401,37.592042
14132,Центральный федеральный округ,Москва,Москва,улица Пришвина,55.887614,37.597369
14133,Центральный федеральный округ,Москва,Москва,проспект Мира,55.800595,37.636671
14134,Центральный федеральный округ,Москва,Москва,проспект Мира,55.801536,37.636715
14135,Центральный федеральный округ,Москва,Москва,улица Декабристов,55.861454,37.624894
14136,Центральный федеральный округ,Москва,Москва,улица Тимура Фрунзе,55.734719,37.588341
14137,Центральный федеральный округ,Москва,Москва,улица Сущёвский Вал,55.793318,37.609811
14138,Центральный федеральный округ,Москва,Москва,улица Хачатуряна,55.863227,37.605625
14139,Центральный федеральный округ,Москва,Москва,Сигнальный проезд,55.849347,37.589114
14140,Центральный федеральный округ,Москва,Москва,улица Лескова,55.894308,37.616944
14141,Центральный федеральный округ,Москва,Москва,улица Лескова,55.894308,37.616944
14142,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.803469,37.618848
14143,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.803469,37.618848
14144,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.803469,37.618848
14145,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.803469,37.618848
14146,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.803469,37.618848
14147,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.803469,37.618848
14148,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.803469,37.618848
14149,Центральный федеральный округ,Москва,Москва,Большая Новодмитровская улица,55.802953,37.583742
14150,Центральный федеральный округ,Москва,Москва,Сигнальный проезд,55.84863,37.590776
14151,Центральный федеральный округ,Москва,Москва,проезд Шокальского,55.884262,37.671615
14152,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.897104,37.588853
14153,Центральный федеральный округ,Москва,Москва,улица Декабристов,55.862616,37.626987
14154,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.866182,37.581191
14155,Центральный федеральный округ,Москва,Москва,Берёзовая аллея,55.855406,37.603074
14156,Центральный федеральный округ,Москва,Москва,улица Касаткина,55.826144,37.665462
14157,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.89608,37.588171
14158,Центральный федеральный округ,Москва,Москва,улица Седова,55.850616,37.637317
14159,Центральный федеральный округ,Москва,Москва,Анадырский проезд,55.86403,37.682637
14160,Центральный федеральный округ,Москва,Москва,Студёный проезд,55.893692,37.662659
14161,Центральный федеральный округ,Москва,Москва,Сельскохозяйственная улица,55.837727,37.645914
14162,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.888296,37.588674
14163,Центральный федеральный округ,Москва,Москва,Сухонская улица,55.877278,37.651663
14164,Центральный федеральный округ,Москва,Москва,Енисейская улица,55.875834,37.669315
14165,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.795433,37.617141
14166,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.795433,37.617141
14167,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.795433,37.617141
14168,Центральный федеральный округ,Москва,Москва,Шереметьевская улица,55.795433,37.617141
14169,Центральный федеральный округ,Москва,Москва,Енисейская улица,55.87638,37.668579
14170,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.852768,37.585808
14171,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.852768,37.585808
14172,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.852768,37.585808
14173,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14174,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14175,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14176,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14177,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14178,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14179,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14180,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14181,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14182,Центральный федеральный округ,Москва,Москва,Студёный проезд,55.893511,37.663027
14183,Центральный федеральный округ,Москва,Москва,Складочная улица,55.800448,37.594584
14184,Центральный федеральный округ,Москва,Москва,Алтуфьевское шоссе,55.864924,37.582763
14185,Центральный федеральный округ,Москва,Москва,проспект Мира,55.845855,37.662093
14186,Центральный федеральный округ,Москва,Москва,Снежная улица,55.856351,37.653334
14187,Центральный федеральный округ,Москва,Москва,Амурская улица,55.8061,37.74922
14188,Центральный федеральный округ,Москва,Москва,Лосиноостровская улица,55.826124,37.712758
14189,Центральный федеральный округ,Москва,Москва,улица Стромынка,55.795585,37.700837
14190,Центральный федеральный округ,Москва,Москва,улица Стромынка,55.795585,37.700837
14191,Центральный федеральный округ,Москва,Москва,улица Стромынка,55.795585,37.700837
14192,Центральный федеральный округ,Москва,Москва,улица Стромынка,55.795585,37.700837
14193,Центральный федеральный округ,Москва,Москва,Хабаровская улица,55.822493,37.823358
14194,Центральный федеральный округ,Москва,Москва,Колодезный переулок,55.796567,37.69949
14195,Центральный федеральный округ,Москва,Москва,Пермская улица,55.821335,37.733841
14196,Центральный федеральный округ,Москва,Москва,Краснобогатырская улица,55.814259,37.694432
14197,Центральный федеральный округ,Москва,Москва,Открытое шоссе,55.815726,37.735171
14198,Центральный федеральный округ,Москва,Москва,Сокольническая площадь,55.790337,37.679826
14199,Центральный федеральный округ,Москва,Москва,Тагильская улица,55.819171,37.751152
14200,Центральный федеральный округ,Москва,Москва,16-я Парковая улица,55.806641,37.828676
14201,Центральный федеральный округ,Москва,Москва,Русаковская улица,55.787442,37.681146
